datetime, time (s), time (hms), active_status, active_dist (mi), active_time (s), pause_time (s), stride_pace (mi/min), step_rate (s/min), stride_length (ft), contact_time (ms), braking_gs, impact_gs, footstrike_type, max_pronation_vel, pronation_fs_mp, pronation_mp_to,stance_fs_mp, stance_mp_to 
datetime, , , , , , , power, cadence, , , , , , , , , , , 
2015-12-27 11:15:34.080, 2734.08, 00:45:34.080, 6, 5.2977, 2502.6, 227.6, 7.876, 168.067, 7.977, 312.0, 7.156, 15.469, 6.0, 507.507, -15.595, -10.891, 12.462, 77.885
2015-12-27 11:15:34.794, 2734.794, 00:45:34.794, 6, 5.2993, 2503.3, 227.6, 7.615, 169.014, 8.205, 302.0, 6.617, 13.547, 10.0, 642.09, -11.471, -16.033, 6.373, 81.957
2015-12-27 11:15:35.504, 2735.504, 00:45:35.504, 6, 5.3008, 2504.0, 227.6, 8.097, 165.746, 7.869, 317.0, 6.949, 11.789, 4.0, 544.312, -15.45, -11.722, 15.741, 77.125
2015-12-27 11:15:36.228, 2736.228, 00:45:36.228, 6, 5.3023, 2504.7, 227.6, 7.94, 167.832, 7.924, 322.0, 8.035, 12.262, 4.0, 465.698, -14.667, -11.738, 16.577, 77.611
2015-12-27 11:15:36.943, 2736.943, 00:45:36.943, 6, 5.3038, 2505.4, 227.6, 7.787, 169.252, 8.013, 292.0, 7.102, 4.477, 8.0, 592.59, -16.091, -11.811, 10.556, 74.375
2015-12-27 11:15:37.652, 2737.652, 00:45:37.652, 6, 5.3054, 2506.1, 227.6, 7.553, 168.067, 8.319, 292.0, 7.094, 13.672, 9.0, 522.034, -13.71, -11.943, 8.883, 77.943
2015-12-27 11:15:38.366, 2738.366, 00:45:38.366, 6, 5.3070, 2506.9, 227.6, 7.318, 166.667, 8.658, 306.0, 7.145, 4.383, 7.0, 736.45, -12.711, -15.514, 10.82, 82.929
2015-12-27 11:15:39.086, 2739.086, 00:45:39.086, 6, 5.3086, 2507.6, 227.6, 7.451, 169.252, 8.374, 297.0, 6.844, 9.23, 8.0, 660.095, -14.102, -13.183, 9.692, 80.027
2015-12-27 11:15:39.795, 2739.795, 00:45:39.795, 6, 5.3101, 2508.3, 227.6, 7.631, 170.455, 8.118, 297.0, 6.789, 11.992, 7.0, 610.596, -17.905, -11.808, 11.224, 78.822
2015-12-27 11:15:40.499, 2740.499, 00:45:40.499, 6, 5.3116, 2509.0, 227.6, 7.79, 169.014, 8.021, 306.0, 7.047, 15.5, 5.0, 652.588, -17.22, -13.494, 15.35, 80.274
2015-12-27 11:15:41.209, 2741.209, 00:45:41.209, 6, 5.3132, 2509.7, 227.6, 7.767, 170.455, 7.977, 312.0, 7.402, 10.688, 4.0, 479.675, -15.997, -12.084, 16.701, 80.19
2015-12-27 11:15:41.913, 2741.913, 00:45:41.913, 6, 5.3147, 2510.4, 227.6, 7.707, 168.067, 8.152, 307.0, 7.043, 6.703, 4.0, 596.924, -15.993, -11.367, 16.326, 78.863
2015-12-27 11:15:42.627, 2742.627, 00:45:42.627, 6, 5.3163, 2511.1, 227.6, 7.24, 171.429, 8.508, 296.0, 6.773, 9.766, 6.0, 643.738, -13.567, -13.974, 13.075, 81.808
2015-12-27 11:15:43.327, 2743.327, 00:45:43.327, 6, 5.3179, 2511.8, 227.6, 7.879, 165.746, 8.086, 317.0, 7.602, 11.438, 3.0, 520.569, -16.673, -13.329, 17.371, 80.47
2015-12-27 11:15:44.051, 2744.051, 00:45:44.051, 6, 5.3194, 2512.5, 227.6, 7.648, 169.014, 8.169, 312.0, 7.703, 15.297, 6.0, 687.134, -16.252, -14.782, 13.619, 82.621
2015-12-27 11:15:44.761, 2744.761, 00:45:44.761, 6, 5.3210, 2513.2, 227.6, 7.546, 168.067, 8.327, 312.0, 6.844, 13.887, 7.0, 545.349, -12.149, -17.771, 10.988, 83.842
2015-12-27 11:15:45.475, 2745.475, 00:45:45.475, 6, 5.3226, 2513.9, 227.6, 7.367, 170.455, 8.41, 322.0, 7.691, 9.359, 3.0, 481.873, -15.994, -15.001, 17.233, 81.42
2015-12-27 11:15:46.179, 2746.179, 00:45:46.179, 6, 5.3242, 2514.7, 227.6, 7.367, 165.517, 8.66, 312.0, 7.598, 15.434, 6.0, 571.472, -14.351, -14.063, 12.698, 81.972
2015-12-27 11:15:46.904, 2746.904, 00:45:46.904, 6, 5.3258, 2515.4, 227.6, 7.564, 166.898, 8.365, 312.0, 7.004, 15.441, 5.0, 547.119, -18.116, -11.384, 15.065, 81.599
2015-12-27 11:15:47.623, 2747.623, 00:45:47.623, 6, 5.3274, 2516.1, 227.6, 7.598, 167.832, 8.281, 302.0, 7.086, 10.941, 4.0, 533.63, -18.441, -11.881, 15.606, 80.109
2015-12-27 11:15:48.338, 2748.338, 00:45:48.338, 6, 5.3291, 2516.8, 227.6, 6.968, 170.455, 8.891, 292.0, 6.637, 3.203, 7.0, 687.5, -12.218, -14.938, 11.216, 82.743
2015-12-27 11:15:49.042, 2749.042, 00:45:49.042, 6, 5.3307, 2517.5, 227.6, 7.488, 168.067, 8.391, 307.0, 7.27, 7.066, 5.0, 502.075, -15.252, -14.607, 14.843, 82.459
2015-12-27 11:15:49.756, 2749.756, 00:45:49.756, 6, 5.3322, 2518.2, 227.6, 7.472, 169.014, 8.362, 317.0, 6.844, 9.879, 4.0, 564.941, -16.489, -13.823, 15.695, 84.206
2015-12-27 11:15:50.466, 2750.466, 00:45:50.466, 6, 5.3338, 2518.9, 227.6, 7.704, 169.252, 8.099, 322.0, 10.516, 14.598, 2.0, 606.079, -14.962, -13.256, 18.787, 80.908
2015-12-27 11:15:51.175, 2751.175, 00:45:51.175, 6, 5.3355, 2519.7, 227.6, 7.022, 169.252, 8.885, 307.0, 7.051, 12.805, 8.0, 610.107, -11.722, -16.189, 10.515, 86.018
2015-12-27 11:15:51.884, 2751.884, 00:45:51.884, 6, 5.3370, 2520.4, 227.6, 7.551, 167.832, 8.332, 292.0, 7.16, 10.402, 7.0, 530.151, -15.861, -7.848, 12.225, 77.088
2015-12-27 11:15:52.599, 2752.599, 00:45:52.599, 6, 5.3386, 2521.1, 227.6, 7.468, 166.898, 8.472, 302.0, 7.414, 15.813, 6.0, 536.926, -16.188, -9.857, 13.056, 78.189
2015-12-27 11:15:53.318, 2753.318, 00:45:53.318, 6, 5.3402, 2521.8, 227.6, 7.647, 165.746, 8.332, 302.0, 6.535, 13.57, 5.0, 581.238, -18.246, -7.386, 14.495, 77.913
2015-12-27 11:15:54.042, 2754.042, 00:45:54.042, 6, 5.3417, 2522.5, 227.6, 7.779, 167.832, 8.088, 292.0, 6.844, 15.57, 8.0, 774.963, -15.431, -14.217, 9.773, 81.95
2015-12-27 11:15:54.757, 2754.757, 00:45:54.757, 6, 5.3433, 2523.2, 227.6, 7.529, 171.674, 8.17, 302.0, 12.941, 11.785, 2.0, 610.291, -18.159, -13.111, 19.916, 75.794
2015-12-27 11:15:55.456, 2755.456, 00:45:55.456, 6, 5.3448, 2523.9, 227.6, 7.607, 172.911, 8.028, 297.0, 7.07, 7.727, 4.0, 666.992, -18.983, -12.671, 17.111, 80.777
2015-12-27 11:15:56.150, 2756.15, 00:45:56.150, 6, 5.3464, 2524.6, 227.6, 7.577, 169.014, 8.246, 291.0, 7.551, 6.027, 5.0, 645.508, -17.239, -12.074, 14.297, 79.567
2015-12-27 11:15:56.860, 2756.86, 00:45:56.860, 6, 5.3479, 2525.3, 227.6, 7.411, 171.674, 8.3, 292.0, 7.031, 3.555, 6.0, 694.153, -12.219, -15.251, 13.14, 80.596
2015-12-27 11:15:57.559, 2757.559, 00:45:57.559, 6, 5.3494, 2526.0, 227.6, 7.796, 171.674, 7.89, 287.0, 9.297, 13.5, 7.0, 595.581, -17.067, -13.641, 12.081, 78.284
2015-12-27 11:15:58.258, 2758.258, 00:45:58.258, 6, 5.3509, 2526.7, 227.6, 7.666, 172.911, 7.967, 297.0, 6.98, 11.379, 6.0, 597.351, -15.157, -15.195, 13.78, 79.194
2015-12-27 11:15:58.952, 2758.952, 00:45:58.952, 6, 5.3524, 2527.4, 227.6, 7.825, 171.429, 7.873, 307.0, 7.234, 7.68, 4.0, 593.75, -15.287, -15.341, 16.051, 78.88
2015-12-27 11:15:59.652, 2759.652, 00:45:59.652, 6, 5.3539, 2528.1, 227.6, 7.588, 171.674, 8.107, 302.0, 7.141, 5.879, 8.0, 767.09, -12.049, -19.184, 10.351, 82.936
2015-12-27 11:16:00.351, 2760.351, 00:46:00.351, 6, 5.3554, 2528.8, 227.6, 7.871, 171.674, 7.815, 292.0, 7.246, 11.719, 7.0, 650.146, -15.709, -12.979, 12.217, 78.146
2015-12-27 11:16:01.050, 2761.05, 00:46:01.050, 6, 5.3570, 2529.5, 227.6, 7.807, 171.429, 7.89, 296.0, 7.07, 5.836, 6.0, 638.0, -17.206, -14.89, 12.825, 78.963
2015-12-27 11:16:01.750, 2761.75, 00:46:01.750, 6, 5.3585, 2530.2, 227.6, 7.451, 169.252, 8.374, 307.0, 9.223, 9.512, 7.0, 673.645, -10.329, -20.317, 11.837, 82.221
2015-12-27 11:16:02.459, 2762.459, 00:46:02.459, 6, 5.3600, 2530.9, 227.6, 7.664, 170.455, 8.084, 302.0, 7.414, 12.641, 5.0, 611.877, -15.128, -14.273, 14.523, 77.44
2015-12-27 11:16:03.163, 2763.163, 00:46:03.163, 6, 5.3615, 2531.6, 227.6, 7.872, 170.213, 7.881, 291.0, 7.266, 5.699, 6.0, 609.497, -15.746, -12.975, 12.396, 78.406
2015-12-27 11:16:03.868, 2763.868, 00:46:03.868, 6, 5.3631, 2532.3, 227.6, 7.667, 171.674, 8.023, 317.0, 10.934, 14.496, 4.0, 589.6, -15.764, -16.44, 16.76, 79.632
2015-12-27 11:16:04.567, 2764.567, 00:46:04.567, 6, 5.3646, 2533.0, 227.6, 7.469, 171.674, 8.235, 297.0, 7.223, 4.0, 8.0, 665.649, -14.294, -17.072, 9.875, 80.741
2015-12-27 11:16:05.266, 2765.266, 00:46:05.266, 6, 5.3661, 2533.7, 227.6, 7.758, 169.014, 8.054, 301.0, 7.34, 11.82, 6.0, 612.427, -16.243, -13.79, 13.559, 78.367
2015-12-27 11:16:05.976, 2765.976, 00:46:05.976, 6, 5.3676, 2534.4, 227.6, 7.653, 171.674, 8.038, 302.0, 7.035, 4.016, 5.0, 655.518, -16.653, -14.157, 14.429, 78.361
2015-12-27 11:16:06.675, 2766.675, 00:46:06.675, 6, 5.3691, 2535.1, 227.6, 7.822, 171.674, 7.864, 302.0, 7.164, 5.578, 5.0, 660.706, -16.286, -13.07, 14.592, 78.392
2015-12-27 11:16:07.374, 2767.374, 00:46:07.374, 6, 5.3707, 2535.8, 227.6, 7.794, 170.213, 7.96, 307.0, 7.93, 11.992, 5.0, 540.405, -15.762, -16.624, 14.333, 80.646
2015-12-27 11:16:08.079, 2768.079, 00:46:08.079, 6, 5.3722, 2536.6, 227.6, 7.474, 169.252, 8.348, 302.0, 7.246, 15.184, 8.0, 688.049, -13.402, -18.384, 9.761, 81.672
2015-12-27 11:16:08.788, 2768.788, 00:46:08.788, 6, 5.3737, 2537.2, 227.6, 7.518, 172.911, 8.123, 297.0, 6.941, 5.016, 7.0, 634.521, -12.453, -16.045, 10.825, 78.945
2015-12-27 11:16:09.482, 2769.482, 00:46:09.482, 6, 5.3752, 2538.0, 227.6, 8.136, 169.014, 7.679, 307.0, 7.684, 8.16, 5.0, 525.085, -15.99, -15.301, 13.991, 77.407
2015-12-27 11:16:10.192, 2770.192, 00:46:10.192, 6, 5.3767, 2538.7, 227.6, 7.839, 170.455, 7.903, 302.0, 7.219, 10.418, 7.0, 623.413, -17.195, -15.275, 11.484, 78.566
2015-12-27 11:16:10.896, 2770.896, 00:46:10.896, 6, 5.3782, 2539.4, 227.6, 7.894, 169.252, 7.904, 302.0, 7.191, 6.332, 5.0, 613.403, -16.457, -12.949, 14.874, 75.918
2015-12-27 11:16:11.605, 2771.605, 00:46:11.605, 6, 5.3797, 2540.1, 227.6, 7.873, 171.674, 7.813, 307.0, 7.02, 8.754, 5.0, 493.774, -17.625, -14.241, 15.447, 78.84
2015-12-27 11:16:12.304, 2772.304, 00:46:12.304, 6, 5.3812, 2540.8, 227.6, 7.968, 169.014, 7.842, 311.0, 8.918, 15.188, 6.0, 570.801, -13.92, -15.591, 13.658, 79.901
2015-12-27 11:16:13.014, 2773.014, 00:46:13.014, 6, 5.3827, 2541.5, 227.6, 7.745, 170.455, 7.999, 302.0, 7.379, 3.137, 7.0, 701.904, -18.01, -13.469, 10.791, 78.186
2015-12-27 11:16:13.718, 2773.718, 00:46:13.718, 6, 5.3843, 2542.2, 227.6, 7.654, 170.455, 8.094, 307.0, 7.672, 8.863, 6.0, 496.094, -14.28, -14.172, 13.864, 79.528
2015-12-27 11:16:14.422, 2774.422, 00:46:14.422, 6, 5.3858, 2542.9, 227.6, 7.521, 171.674, 8.179, 297.0, 6.836, 12.426, 7.0, 629.028, -18.437, -13.358, 10.77, 81.272
2015-12-27 11:16:15.121, 2775.121, 00:46:15.121, 6, 5.3874, 2543.6, 227.6, 7.43, 171.429, 8.291, 302.0, 7.043, 12.184, 6.0, 517.334, -17.385, -10.866, 13.187, 78.075
2015-12-27 11:16:15.821, 2775.821, 00:46:15.821, 6, 5.3890, 2544.3, 227.6, 7.429, 169.252, 8.398, 302.0, 7.238, 11.402, 8.0, 644.653, -13.434, -14.624, 9.379, 81.547
2015-12-27 11:16:16.530, 2776.53, 00:46:16.530, 6, 5.3906, 2545.0, 227.6, 7.296, 170.455, 8.491, 307.0, 8.117, 12.766, 7.0, 612.0, -11.1, -19.615, 11.654, 84.26
2015-12-27 11:16:17.234, 2777.234, 00:46:17.234, 6, 5.3921, 2545.7, 227.6, 7.602, 171.674, 8.092, 302.0, 7.051, 14.586, 5.0, 514.282, -17.66, -13.327, 15.471, 79.925
2015-12-27 11:16:17.933, 2777.933, 00:46:17.933, 6, 5.3936, 2546.4, 227.6, 7.67, 171.429, 8.032, 301.0, 7.102, 14.957, 4.0, 644.653, -17.807, -13.043, 15.89, 78.391
2015-12-27 11:16:18.633, 2778.633, 00:46:18.633, 6, 5.3951, 2547.1, 227.6, 7.65, 171.674, 8.041, 287.0, 7.363, 11.449, 8.0, 601.685, -15.665, -12.088, 10.385, 78.612
2015-12-27 11:16:19.332, 2779.332, 00:46:19.332, 6, 5.3967, 2547.8, 227.6, 7.757, 170.455, 7.987, 297.0, 7.855, 14.164, 6.0, 510.62, -16.598, -11.308, 13.294, 76.95
2015-12-27 11:16:20.036, 2780.036, 00:46:20.036, 6, 5.3982, 2548.5, 227.6, 7.675, 169.252, 8.129, 302.0, 7.398, 11.336, 8.0, 543.762, -11.043, -16.898, 9.568, 81.711
2015-12-27 11:16:20.745, 2780.745, 00:46:20.745, 6, 5.3997, 2549.2, 227.6, 7.794, 171.429, 7.903, 306.0, 6.598, 11.477, 4.0, 651.855, -16.224, -13.156, 15.875, 77.513
2015-12-27 11:16:21.445, 2781.445, 00:46:21.445, 6, 5.4012, 2549.9, 227.6, 7.743, 171.674, 7.944, 307.0, 9.406, 14.492, 5.0, 637.146, -15.476, -15.731, 14.281, 77.57
2015-12-27 11:16:22.144, 2782.144, 00:46:22.144, 6, 5.4028, 2550.6, 227.6, 7.518, 168.067, 8.358, 287.0, 7.75, 14.656, 13.0, 501.709, -7.118, -19.256, 2.323, 81.265
2015-12-27 11:16:22.858, 2782.858, 00:46:22.858, 6, 5.4043, 2551.3, 227.6, 7.593, 169.014, 8.229, 307.0, 7.254, 14.93, 6.0, 619.202, -10.558, -17.672, 12.415, 81.089
2015-12-27 11:16:23.568, 2783.568, 00:46:23.568, 6, 5.4058, 2552.0, 227.6, 7.706, 172.911, 7.926, 297.0, 7.02, 11.371, 7.0, 625.916, -15.595, -14.779, 11.985, 77.785
2015-12-27 11:16:24.262, 2784.262, 00:46:24.262, 6, 5.4074, 2552.7, 227.6, 7.647, 172.911, 7.986, 287.0, 7.117, 7.109, 6.0, 650.696, -15.17, -15.009, 12.382, 78.984
2015-12-27 11:16:24.956, 2784.956, 00:46:24.956, 6, 5.4089, 2553.4, 227.6, 7.431, 171.674, 8.278, 297.0, 7.09, 4.563, 7.0, 664.551, -16.454, -14.563, 11.479, 80.666
2015-12-27 11:16:25.655, 2785.655, 00:46:25.655, 6, 5.4105, 2554.1, 227.6, 7.623, 167.832, 8.254, 307.0, 7.301, 8.105, 5.0, 550.659, -17.723, -12.47, 14.774, 80.228
2015-12-27 11:16:26.370, 2786.37, 00:46:26.370, 6, 5.4121, 2554.8, 227.6, 7.356, 170.455, 8.422, 312.0, 8.637, 15.59, 7.0, 689.697, -14.127, -15.138, 11.659, 84.742
2015-12-27 11:16:27.074, 2787.074, 00:46:27.074, 6, 5.4136, 2555.6, 227.6, 7.825, 169.252, 7.973, 307.0, 6.926, 5.348, 5.0, 616.638, -18.649, -11.238, 14.24, 80.582
2015-12-27 11:16:27.783, 2787.783, 00:46:27.783, 6, 5.4151, 2556.3, 227.6, 7.606, 171.429, 8.099, 306.0, 6.863, 8.438, 6.0, 516.418, -16.73, -12.543, 13.08, 79.625
2015-12-27 11:16:28.483, 2788.483, 00:46:28.483, 6, 5.4166, 2557.0, 227.6, 7.754, 168.067, 8.103, 302.0, 8.73, 10.438, 4.0, 484.131, -15.216, -9.515, 16.564, 77.056
2015-12-27 11:16:29.197, 2789.197, 00:46:29.197, 6, 5.4182, 2557.7, 227.6, 7.815, 169.252, 7.984, 312.0, 8.715, 13.434, 3.0, 500.732, -15.059, -13.661, 18.556, 78.401
2015-12-27 11:16:29.906, 2789.906, 00:46:29.906, 6, 5.4197, 2558.4, 227.6, 7.791, 167.832, 8.076, 307.0, 7.418, 15.473, 5.0, 613.464, -16.206, -12.074, 15.333, 80.553
2015-12-27 11:16:30.621, 2790.621, 00:46:30.621, 6, 5.4213, 2559.1, 227.6, 7.669, 166.898, 8.251, 307.0, 8.207, 12.336, 6.0, 526.123, -14.897, -13.951, 13.007, 81.546
2015-12-27 11:16:31.340, 2791.34, 00:46:31.340, 6, 5.4228, 2559.8, 227.6, 7.614, 171.674, 8.079, 307.0, 6.984, 12.695, 5.0, 625.793, -15.495, -11.11, 15.001, 79.316
2015-12-27 11:16:32.039, 2792.039, 00:46:32.039, 6, 5.4244, 2560.5, 227.6, 7.382, 166.898, 8.571, 312.0, 7.41, 13.203, 9.0, 682.739, -13.796, -16.507, 8.34, 84.677
2015-12-27 11:16:32.758, 2792.758, 00:46:32.758, 6, 5.4260, 2561.2, 227.6, 7.596, 167.832, 8.283, 306.0, 7.051, 7.637, 4.0, 604.98, -14.941, -11.764, 15.548, 79.409
2015-12-27 11:16:33.473, 2793.473, 00:46:33.473, 6, 5.4276, 2561.9, 227.6, 7.321, 171.674, 8.402, 307.0, 6.695, 14.531, 6.0, 695.435, -11.951, -17.337, 12.52, 84.538
2015-12-27 11:16:34.172, 2794.172, 00:46:34.172, 6, 5.4291, 2562.6, 227.6, 7.584, 169.252, 8.226, 307.0, 7.164, 15.027, 5.0, 576.355, -16.371, -12.956, 14.194, 80.53
2015-12-27 11:16:34.881, 2794.881, 00:46:34.881, 6, 5.4307, 2563.4, 227.6, 7.657, 169.014, 8.159, 306.0, 6.969, 3.848, 5.0, 639.954, -17.387, -13.032, 14.412, 81.106
2015-12-27 11:16:35.591, 2795.591, 00:46:35.591, 6, 5.4323, 2564.1, 227.6, 7.447, 169.492, 8.366, 302.0, 6.648, 3.215, 6.0, 718.811, -15.461, -13.834, 12.956, 79.757
2015-12-27 11:16:36.299, 2796.299, 00:46:36.299, 6, 5.4338, 2564.8, 227.6, 7.47, 170.213, 8.305, 302.0, 6.59, 10.516, 7.0, 660.889, -14.975, -13.68, 11.514, 81.773
2015-12-27 11:16:37.004, 2797.004, 00:46:37.004, 6, 5.4354, 2565.5, 227.6, 7.679, 168.067, 8.183, 307.0, 6.844, 6.727, 5.0, 597.168, -15.766, -14.036, 14.178, 80.425
2015-12-27 11:16:37.718, 2797.718, 00:46:37.718, 6, 5.4369, 2566.2, 227.6, 7.86, 167.832, 8.005, 312.0, 9.141, 11.344, 3.0, 541.992, -15.284, -14.615, 17.57, 76.897
2015-12-27 11:16:38.433, 2798.433, 00:46:38.433, 6, 5.4384, 2566.9, 227.6, 7.739, 170.455, 8.005, 302.0, 6.625, 10.41, 6.0, 593.872, -16.127, -12.64, 13.576, 78.608
2015-12-27 11:16:39.137, 2799.137, 00:46:39.137, 6, 5.4400, 2567.6, 227.6, 7.544, 171.674, 8.153, 302.0, 7.113, 7.012, 5.0, 552.246, -16.926, -14.459, 13.922, 80.263
2015-12-27 11:16:39.836, 2799.836, 00:46:39.836, 6, 5.4415, 2568.3, 227.6, 7.601, 169.014, 8.22, 296.0, 7.875, 5.672, 6.0, 650.269, -15.928, -14.053, 13.417, 78.765
2015-12-27 11:16:40.546, 2800.546, 00:46:40.546, 6, 5.4431, 2569.0, 227.6, 7.514, 169.252, 8.304, 307.0, 8.223, 9.531, 4.0, 600.098, -15.814, -12.909, 16.725, 79.306
2015-12-27 11:16:41.255, 2801.255, 00:46:41.255, 6, 5.4446, 2569.7, 227.6, 7.539, 171.674, 8.159, 307.0, 9.066, 14.527, 4.0, 607.727, -15.647, -12.122, 16.199, 80.665
2015-12-27 11:16:41.954, 2801.954, 00:46:41.954, 6, 5.4462, 2570.4, 227.6, 7.738, 167.832, 8.131, 302.0, 7.418, 8.078, 5.0, 591.064, -15.627, -11.807, 15.329, 77.193
2015-12-27 11:16:42.669, 2802.669, 00:46:42.669, 6, 5.4478, 2571.1, 227.6, 7.148, 171.674, 8.606, 306.0, 8.941, 10.492, 5.0, 601.44, -10.408, -15.979, 14.029, 82.669
2015-12-27 11:16:43.368, 2803.368, 00:46:43.368, 6, 5.4494, 2571.8, 227.6, 7.645, 169.252, 8.161, 307.0, 7.02, 13.379, 4.0, 480.042, -17.693, -11.354, 17.061, 78.016
2015-12-27 11:16:44.077, 2804.077, 00:46:44.077, 6, 5.4509, 2572.5, 227.6, 7.43, 171.674, 8.278, 297.0, 6.344, 13.547, 6.0, 540.71, -16.815, -13.54, 13.887, 78.086
2015-12-27 11:16:44.776, 2804.776, 00:46:44.776, 6, 5.4524, 2573.3, 227.6, 7.818, 169.014, 7.992, 307.0, 6.977, 11.309, 5.0, 536.072, -16.441, -12.368, 15.249, 77.992
2015-12-27 11:16:45.486, 2805.486, 00:46:45.486, 6, 5.4540, 2574.0, 227.6, 7.678, 169.252, 8.126, 297.0, 6.996, 11.352, 7.0, 562.5, -16.702, -12.522, 12.264, 77.402
2015-12-27 11:16:46.195, 2806.195, 00:46:46.195, 6, 5.4555, 2574.7, 227.6, 7.774, 169.252, 8.026, 297.0, 7.047, 11.168, 6.0, 531.067, -14.899, -11.698, 13.104, 77.388
2015-12-27 11:16:46.904, 2806.904, 00:46:46.904, 6, 5.4571, 2575.4, 227.6, 7.404, 170.455, 8.368, 302.0, 6.859, 14.047, 9.0, 675.781, -12.278, -16.475, 8.505, 82.888
2015-12-27 11:16:47.608, 2807.608, 00:46:47.608, 6, 5.4586, 2576.1, 227.6, 7.892, 166.667, 8.028, 312.0, 7.055, 13.91, 5.0, 595.154, -16.597, -13.366, 15.027, 78.045
2015-12-27 11:16:48.328, 2808.328, 00:46:48.328, 6, 5.4601, 2576.8, 227.6, 7.613, 170.455, 8.138, 292.0, 6.887, 6.703, 10.0, 530.029, -15.053, -11.841, 7.461, 78.813
2015-12-27 11:16:49.032, 2809.032, 00:46:49.032, 6, 5.4616, 2577.5, 227.6, 7.78, 170.455, 7.963, 307.0, 6.762, 6.609, 5.0, 537.17, -16.329, -13.573, 15.378, 76.579
2015-12-27 11:16:49.736, 2809.736, 00:46:49.736, 6, 5.4632, 2578.2, 227.6, 7.739, 170.213, 8.017, 311.0, 8.914, 11.984, 4.0, 531.25, -16.545, -13.901, 16.026, 77.98
2015-12-27 11:16:50.441, 2810.441, 00:46:50.441, 6, 5.4647, 2578.9, 227.6, 7.605, 171.674, 8.088, 307.0, 6.898, 13.5, 5.0, 601.501, -15.637, -13.592, 14.151, 79.594
2015-12-27 11:16:51.140, 2811.14, 00:46:51.140, 6, 5.4662, 2579.6, 227.6, 7.819, 168.067, 8.036, 317.0, 6.93, 12.797, 4.0, 538.879, -15.983, -14.213, 15.574, 79.23
2015-12-27 11:16:51.854, 2811.854, 00:46:51.854, 6, 5.4677, 2580.3, 227.6, 7.915, 169.014, 7.894, 312.0, 9.867, 12.695, 4.0, 472.107, -15.795, -12.05, 16.909, 76.212
2015-12-27 11:16:52.564, 2812.564, 00:46:52.564, 6, 5.4692, 2581.0, 227.6, 7.603, 172.911, 8.033, 312.0, 6.785, 15.258, 4.0, 593.811, -17.354, -12.738, 15.565, 78.613
2015-12-27 11:16:53.258, 2813.258, 00:46:53.258, 6, 5.4708, 2581.7, 227.6, 7.549, 171.674, 8.149, 282.0, 7.883, 15.371, 8.0, 579.895, -15.476, -10.751, 9.505, 77.23
2015-12-27 11:16:53.957, 2813.957, 00:46:53.957, 6, 5.4724, 2582.4, 227.6, 7.252, 169.252, 8.603, 312.0, 10.848, 14.246, 6.0, 627.747, -14.596, -14.691, 13.254, 81.182
2015-12-27 11:16:54.666, 2814.666, 00:46:54.666, 6, 5.4740, 2583.1, 227.6, 7.401, 169.014, 8.442, 302.0, 7.172, 15.043, 7.0, 648.071, -11.581, -16.07, 11.512, 80.105
2015-12-27 11:16:55.376, 2815.376, 00:46:55.376, 6, 5.4755, 2583.9, 227.6, 7.967, 166.898, 7.942, 322.0, 7.07, 12.355, 3.0, 450.684, -16.687, -14.128, 17.589, 79.728
2015-12-27 11:16:56.095, 2816.095, 00:46:56.095, 6, 5.4771, 2584.6, 227.6, 7.579, 169.252, 8.232, 317.0, 7.426, 8.797, 5.0, 543.701, -12.026, -16.072, 14.222, 82.016
2015-12-27 11:16:56.804, 2816.804, 00:46:56.804, 6, 5.4787, 2585.3, 227.6, 7.055, 172.662, 8.668, 276.0, 7.332, 4.965, 14.0, 1031.25, -15.196, -13.442, 2.148, 83.396
2015-12-27 11:16:57.499, 2817.499, 00:46:57.499, 6, 5.4804, 2586.0, 227.6, 7.478, 166.898, 8.461, 287.0, 7.914, 7.133, 8.0, 625.427, -16.337, -12.881, 9.57, 76.675
2015-12-27 11:16:58.218, 2818.218, 00:46:58.218, 6, 5.4819, 2586.7, 227.6, 7.299, 169.252, 8.548, 297.0, 7.004, 4.488, 8.0, 659.912, -11.837, -17.273, 9.715, 78.777
2015-12-27 11:16:58.927, 2818.927, 00:46:58.927, 6, 5.4834, 2587.4, 227.6, 7.756, 171.429, 7.942, 302.0, 7.879, 12.66, 5.0, 489.99, -15.96, -11.834, 14.077, 76.468
2015-12-27 11:16:59.627, 2819.627, 00:46:59.627, 6, 5.4849, 2588.1, 227.6, 8.067, 166.898, 7.843, 312.0, 7.426, 14.184, 5.0, 547.18, -15.608, -12.896, 15.171, 76.326
2015-12-27 11:17:00.346, 2820.346, 00:47:00.346, 6, 5.4864, 2588.8, 227.6, 7.669, 169.252, 8.135, 302.0, 6.715, 13.535, 9.0, 590.942, -12.158, -15.337, 9.05, 77.54
2015-12-27 11:17:01.055, 2821.055, 00:47:01.055, 6, 5.4880, 2589.5, 227.6, 7.89, 167.832, 7.974, 312.0, 6.91, 14.66, 6.0, 515.991, -14.706, -14.634, 13.85, 78.625
2015-12-27 11:17:01.770, 2821.77, 00:47:01.770, 6, 5.4895, 2590.2, 227.6, 7.784, 169.252, 8.015, 302.0, 6.801, 11.18, 7.0, 556.213, -15.645, -13.396, 10.963, 77.995
